priority_score,basename,path,authority,depth,file_count,path_length,quarantine,duplicate_group_count,authorities_seen,recommended_action,priority_score
1,ArchivedWorkspaces,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/© KEJ Studio/Adobe/Adobe Media Encoder (Beta)/26.0/ArchivedWorkspaces,creative_payload_authority,6,1,146,false,2,creative_payload_authority,candidate_duplicate_review,1
1,SyncBackup,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/© KEJ Studio/Adobe/Adobe Media Encoder/26.0/SyncBackup,creative_payload_authority,6,1,131,false,2,creative_payload_authority,candidate_duplicate_review,1
1,SyncBackup,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/© KEJ Studio/Adobe/Adobe Media Encoder (Beta)/26.0/SyncBackup,creative_payload_authority,6,1,138,false,2,creative_payload_authority,candidate_duplicate_review,1
1,Adobe Media Encoder (Beta),/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/© KEJ Studio/Adobe/Adobe Media Encoder (Beta),creative_payload_authority,4,1,122,false,3,creative_payload_authority;legacy_personal_review;local_unclassified,candidate_duplicate_review,1
1,Adobe Media Encoder (Beta),/Users/drmarchandslab.com/Documents/Adobe/Adobe Media Encoder (Beta),local_unclassified,2,1,68,false,3,creative_payload_authority;legacy_personal_review;local_unclassified,possible_replace_with_alias_after_verification,1
1,📤 Outbox.KEJ Studio™,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎥 KEJ Studio℠/🎥 KEJ Studio℠.🏢/📤 Outbox.KEJ Studio™,creative_payload_authority,4,1,127,false,2,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,1
1,Bridge (view-only conflicts 2026-04-22),/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎥 KEJ Studio℠/🎥 KEJ Studio℠.🏢/📤 Outbox.KEJ Studio™/Bridge (view-only conflicts 2026-04-22),creative_payload_authority,5,1,167,false,2,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,1
1,Bridge (view-only conflicts 2026-04-22 1),/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎥 KEJ Studio℠/🎥 KEJ Studio℠.🏢/📤 Outbox.KEJ Studio™/Bridge (view-only conflicts 2026-04-22 1),creative_payload_authority,5,1,169,false,2,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,1
1,Bridge (view-only conflicts 2026-04-22 2),/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎥 KEJ Studio℠/🎥 KEJ Studio℠.🏢/📤 Outbox.KEJ Studio™/Bridge (view-only conflicts 2026-04-22 2),creative_payload_authority,5,1,169,false,2,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,1
1,∞ OS.™,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/∞ OS.™,creative_payload_authority,4,1,112,false,2,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,1
1,_NFE_BRIDGE_DO_NOT_DELETE,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/_NFE_BRIDGE_DO_NOT_DELETE,creative_payload_authority,4,1,131,false,3,creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,1
1,_NFE_BRIDGE_DO_NOT_DELETE,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/OneDrive_NFE_BRIDGE/_NFE_BRIDGE_DO_NOT_DELETE,landing_bridge_shortcut_layer,2,1,116,false,3,creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,possible_replace_with_alias_after_verification,1
1,00_START_HERE,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎨 Creative Canvas/KEJ Studio™.📨/DesignOrchardLLC_KEJ_CreativeCanvas_FullSystemPack/00_START_HERE,creative_payload_authority,5,1,173,false,4,creative_payload_authority,candidate_duplicate_review,1
1,99_ARCHIVE,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/Design Orchard LLC - FULL X.DR SYSTEM - ROOT TEST/99_ARCHIVE,creative_payload_authority,5,1,166,false,3,creative_payload_authority,candidate_duplicate_review,1
1,Photoshop Cloud Associates,/Users/drmarchandslab.com/Documents/Adobe/Photoshop Cloud Associates,local_unclassified,2,1,68,false,2,legacy_personal_review;local_unclassified,possible_replace_with_alias_after_verification,1
0,logs,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/logs,business_system_authority,2,0,83,false,17,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,logs,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/NFE/logs,business_system_authority,3,0,87,false,17,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Logs,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Logs,business_system_authority,3,0,86,false,17,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Logs,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/Logs,business_system_authority,3,0,103,false,17,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Logs,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Logs,business_system_authority,2,0,83,false,17,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Logs,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/Logs,business_system_authority,4,0,107,false,17,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Logs,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/Logs,landing_bridge_shortcut_layer,3,0,116,false,17,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,possible_replace_with_alias_after_verification,0
0,NFE,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/drmarchand-google-workspace-pack/NFE,creative_payload_authority,5,0,142,false,3,business_system_authority;creative_payload_authority;legacy_personal_review,candidate_duplicate_review,0
0,registry,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/registry,business_system_authority,2,0,87,false,2,business_system_authority,candidate_duplicate_review,0
0,Recordings,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Recordings,business_system_authority,3,0,92,false,3,business_system_authority,candidate_duplicate_review,0
0,Recordings,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/Recordings,business_system_authority,3,0,109,false,3,business_system_authority,candidate_duplicate_review,0
0,Recordings,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/Recordings,business_system_authority,4,0,113,false,3,business_system_authority,candidate_duplicate_review,0
0,Core,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Core,business_system_authority,2,0,83,false,8,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Core,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/Core,business_system_authority,3,0,103,false,8,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Core,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/Core,business_system_authority,4,0,107,false,8,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Config,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/Config,business_system_authority,3,0,105,false,10,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Config,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/Config,business_system_authority,4,0,109,false,10,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Nodes,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Nodes,business_system_authority,3,0,87,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,Nodes,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/Nodes,business_system_authority,3,0,104,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,Nodes,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/Nodes,business_system_authority,4,0,108,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,Nodes,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/Nodes,landing_bridge_shortcut_layer,3,0,117,false,4,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,0
0,dml-workbench-atlas,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas,business_system_authority,5,0,136,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,dml-workbench-atlas,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas,business_system_authority,4,0,174,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,dml-workbench-atlas,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas,business_system_authority,5,0,178,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,archive-do-not-edit,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/archive-do-not-edit,business_system_authority,6,0,156,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,app,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/app,business_system_authority,6,0,140,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,app,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/app,business_system_authority,5,0,178,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,streams,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/streams,business_system_authority,6,0,144,false,4,business_system_authority;legacy_personal_review,candidate_duplicate_review,0
0,workspace,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/workspace,business_system_authority,6,0,146,false,4,business_system_authority;legacy_personal_review,candidate_duplicate_review,0
0,docs,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/docs,business_system_authority,6,0,141,false,12,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,docs,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/docs,business_system_authority,5,0,179,false,12,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,cli,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/cli,business_system_authority,6,0,140,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,cli,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/cli,business_system_authority,5,0,178,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,model-collaboration,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/model-collaboration,business_system_authority,6,0,156,false,4,business_system_authority;legacy_personal_review,candidate_duplicate_review,0
0,storage,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/storage,business_system_authority,6,0,144,false,4,business_system_authority;legacy_personal_review,candidate_duplicate_review,0
0,_dml,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/_dml,business_system_authority,6,0,141,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,_dml,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/_dml,business_system_authority,5,0,179,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,mirrors-force,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/mirrors-force,business_system_authority,6,0,150,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,cloud-bridges,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/cloud-bridges,business_system_authority,6,0,150,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,scripts,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/scripts,business_system_authority,6,0,144,false,16,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Scripts,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Scripts,business_system_authority,3,0,89,false,16,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Scripts,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/Scripts,business_system_authority,3,0,106,false,16,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Scripts,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/Scripts,business_system_authority,4,0,110,false,16,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,scripts,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/07_CODE/scripts,business_system_authority,2,0,87,false,16,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,integrity,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/integrity,business_system_authority,6,0,146,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,atlas,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/dml-workbench-atlas/atlas,business_system_authority,6,0,142,false,6,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,atlas,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/atlas,business_system_authority,5,0,180,false,6,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Atlas,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Atlas,business_system_authority,2,0,84,false,6,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,integration,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/integration,business_system_authority,5,0,128,false,4,business_system_authority;legacy_personal_review,candidate_duplicate_review,0
0,integration,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/integration,business_system_authority,4,0,166,false,4,business_system_authority;legacy_personal_review,candidate_duplicate_review,0
0,integration,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/integration,business_system_authority,5,0,170,false,4,business_system_authority;legacy_personal_review,candidate_duplicate_review,0
0,infinity-os,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports/DML_Workbench_Atlas_v4_8_7/infinity-os,business_system_authority,5,0,128,false,4,business_system_authority;legacy_personal_review,candidate_duplicate_review,0
0,infinity-os,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/infinity-os,business_system_authority,4,0,166,false,4,business_system_authority;legacy_personal_review,candidate_duplicate_review,0
0,infinity-os,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/infinity-os,business_system_authority,5,0,170,false,4,business_system_authority;legacy_personal_review,candidate_duplicate_review,0
0,System,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/System,business_system_authority,3,0,88,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,System,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/System,business_system_authority,3,0,105,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,System,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/System,business_system_authority,4,0,109,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,System,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/System,landing_bridge_shortcut_layer,3,0,118,false,4,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,0
0,Manifest,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/System/Manifest,business_system_authority,4,0,97,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,Manifest,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/System/Manifest,business_system_authority,4,0,114,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,Manifest,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/System/Manifest,business_system_authority,5,0,118,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,Desktop,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Logs/Desktop,business_system_authority,4,0,94,false,4,business_system_authority;legacy_personal_review;local_unclassified,candidate_duplicate_review,0
0,drmarchandslab.com,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Users/drmarchandslab.com,business_system_authority,4,0,106,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,drmarchandslab.com,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/© DrMarchand’s ⚛︎ Lab™/👥 Users/drmarchand420/drmarchandslab.com,business_system_authority,6,0,146,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,drmarchandslab.com,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/© DrMarchand’s ⚛︎ Lab™/👥 Users/drmarchand420/drmarchandslab.com,landing_bridge_shortcut_layer,5,0,155,false,3,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,0
0,Library,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Users/drmarchandslab.com/Library,business_system_authority,5,0,114,false,2,business_system_authority;legacy_personal_review,candidate_duplicate_review,0
0,CloudStorage,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Users/drmarchandslab.com/Library/CloudStorage,business_system_authority,6,0,127,false,5,business_system_authority;creative_payload_authority,candidate_duplicate_review,0
0,Meetings,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Meetings,business_system_authority,3,0,90,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,Meetings,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/Meetings,business_system_authority,3,0,107,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,Meetings,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/Meetings,business_system_authority,4,0,111,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,Meetings,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/Meetings,landing_bridge_shortcut_layer,3,0,120,false,4,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,0
0,Attachments,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Attachments,business_system_authority,3,0,93,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Attachments,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/Attachments,business_system_authority,3,0,110,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Attachments,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/Attachments,business_system_authority,4,0,114,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,Attachments,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/Attachments,landing_bridge_shortcut_layer,3,0,123,false,5,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,possible_replace_with_alias_after_verification,0
0,Modules,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Modules,business_system_authority,3,0,89,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,Modules,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/Modules,business_system_authority,3,0,106,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,Modules,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/Modules,business_system_authority,4,0,110,false,4,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,Modules,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/Modules,landing_bridge_shortcut_layer,3,0,119,false,4,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,0
0,📂 ROOT.🌱,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/📂 ROOT.🌱,business_system_authority,3,0,107,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,📂 ROOT.🌱,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/📂 ROOT.🌱,business_system_authority,4,0,111,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,📂 ROOT.🌱,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/📂 ROOT.🌱,landing_bridge_shortcut_layer,3,0,120,false,3,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,0
0,📂 ROOT,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT,business_system_authority,4,0,114,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
